Year,Causes of death,Age at time of death,Sex,Value
2023,Atherosclerosis,70 to 74 years,Both sexes,2.0
2023,Aortic aneurysm and dissection,70 to 74 years,Both sexes,10.1
2023,Chronic lower respiratory diseases,70 to 74 years,Both sexes,95.8
2023,Pneumoconioses and chemical effects,70 to 74 years,Both sexes,0.6
2023,Pneumonitis due to solids and liquids,70 to 74 years,Both sexes,7.7
2023,Malignant neoplasms,70 to 74 years,Males,753.0
2023,Diabetes mellitus,70 to 74 years,Males,63.1
2023,Diseases of heart,70 to 74 years,Males,414.9
2023,Essential hypertension and hypertensive renal disease,70 to 74 years,Males,8.6
2023,Cerebrovascular diseases,70 to 74 years,Males,76.8
2023,Atherosclerosis,70 to 74 years,Males,2.2
2023,Aortic aneurysm and dissection,70 to 74 years,Males,14.8
2023,Chronic lower respiratory diseases,70 to 74 years,Males,106.9
2023,Pneumoconioses and chemical effects,70 to 74 years,Males,1.1
2023,Pneumonitis due to solids and liquids,70 to 74 years,Males,10.6
2023,Malignant neoplasms,70 to 74 years,Females,565.2
2023,Diabetes mellitus,70 to 74 years,Females,34.3
2023,Diseases of heart,70 to 74 years,Females,190.1
2023,Essential hypertension and hypertensive renal disease,70 to 74 years,Females,5.2
2023,Cerebrovascular diseases,70 to 74 years,Females,54.5
2023,Atherosclerosis,70 to 74 years,Females,1.8
2023,Aortic aneurysm and dissection,70 to 74 years,Females,5.8
2023,Chronic lower respiratory diseases,70 to 74 years,Females,85.5
2023,Pneumoconioses and chemical effects,70 to 74 years,Females,0.1
2023,Pneumonitis due to solids and liquids,70 to 74 years,Females,5.0
2023,Malignant neoplasms,75 to 84 years,Both sexes,1112.7
2023,Diabetes mellitus,75 to 84 years,Both sexes,88.9
2023,Diseases of heart,75 to 84 years,Both sexes,627.0
2023,Essential hypertension and hypertensive renal disease,75 to 84 years,Both sexes,18.4
2023,Cerebrovascular diseases,75 to 84 years,Both sexes,172.5
2023,Atherosclerosis,75 to 84 years,Both sexes,5.8
2023,Aortic aneurysm and dissection,75 to 84 years,Both sexes,21.7
2023,Chronic lower respiratory diseases,75 to 84 years,Both sexes,189.6
2023,Pneumoconioses and chemical effects,75 to 84 years,Both sexes,1.9
2023,Pneumonitis due to solids and liquids,75 to 84 years,Both sexes,23.8
2023,Malignant neoplasms,75 to 84 years,Males,1318.5
2023,Diabetes mellitus,75 to 84 years,Males,113.0
2023,Diseases of heart,75 to 84 years,Males,793.9
2023,Essential hypertension and hypertensive renal disease,75 to 84 years,Males,19.4
2023,Cerebrovascular diseases,75 to 84 years,Males,192.1
2023,Atherosclerosis,75 to 84 years,Males,6.8
2023,Aortic aneurysm and dissection,75 to 84 years,Males,27.9
2023,Chronic lower respiratory diseases,75 to 84 years,Males,207.8
2023,Pneumoconioses and chemical effects,75 to 84 years,Males,3.9
2023,Pneumonitis due to solids and liquids,75 to 84 years,Males,32.4
2023,Malignant neoplasms,75 to 84 years,Females,936.4
2023,Diabetes mellitus,75 to 84 years,Females,68.2
2023,Diseases of heart,75 to 84 years,Females,484.0
2023,Essential hypertension and hypertensive renal disease,75 to 84 years,Females,17.5
