Year,Causes de décès,Âge au décès,Sexe,Value
2017,Tumeurs malignes,85 à 89 ans,Hommes,2592.2
2017,Diabète sucré,85 à 89 ans,Hommes,298.6
2017,Maladies du coeur,85 à 89 ans,Hommes,2540.1
2017,Hypertension essentielle et néphropathie hypertensive,85 à 89 ans,Hommes,59.4
2017,Maladies cérébrovasculaires,85 à 89 ans,Hommes,614.8
2017,Athérosclérose,85 à 89 ans,Hommes,28.7
2017,Anévrisme aortique et dissection,85 à 89 ans,Hommes,82.8
2017,Maladies chroniques des voies respiratoires inférieures,85 à 89 ans,Hommes,599.2
2017,Pneumoconioses et affections respiratoires dues à des agents chimiques,85 à 89 ans,Hommes,10.9
2017,Pneumopathie due à des substances solides et liquides,85 à 89 ans,Hommes,114.6
2017,Tumeurs malignes,85 à 89 ans,Femmes,1519.7
2017,Diabète sucré,85 à 89 ans,Femmes,181.9
2017,Maladies du coeur,85 à 89 ans,Femmes,1670.0
2017,Hypertension essentielle et néphropathie hypertensive,85 à 89 ans,Femmes,51.5
2017,Maladies cérébrovasculaires,85 à 89 ans,Femmes,555.0
2017,Athérosclérose,85 à 89 ans,Femmes,22.9
2017,Anévrisme aortique et dissection,85 à 89 ans,Femmes,33.9
2017,Maladies chroniques des voies respiratoires inférieures,85 à 89 ans,Femmes,388.4
2017,Pneumoconioses et affections respiratoires dues à des agents chimiques,85 à 89 ans,Femmes,0.0
2017,Pneumopathie due à des substances solides et liquides,85 à 89 ans,Femmes,46.6
2017,Tumeurs malignes,90 ans et plus,Les deux sexes,2370.5
2017,Diabète sucré,90 ans et plus,Les deux sexes,344.8
2017,Maladies du coeur,90 ans et plus,Les deux sexes,4724.4
2017,Hypertension essentielle et néphropathie hypertensive,90 ans et plus,Les deux sexes,188.9
2017,Maladies cérébrovasculaires,90 ans et plus,Les deux sexes,1397.1
2017,Athérosclérose,90 ans et plus,Les deux sexes,80.6
2017,Anévrisme aortique et dissection,90 ans et plus,Les deux sexes,83.9
2017,Maladies chroniques des voies respiratoires inférieures,90 ans et plus,Les deux sexes,791.2
2017,Pneumoconioses et affections respiratoires dues à des agents chimiques,90 ans et plus,Les deux sexes,5.0
2017,Pneumopathie due à des substances solides et liquides,90 ans et plus,Les deux sexes,182.6
2017,Tumeurs malignes,90 ans et plus,Hommes,3475.7
2017,Diabète sucré,90 ans et plus,Hommes,415.8
2017,Maladies du coeur,90 ans et plus,Hommes,5418.6
2017,Hypertension essentielle et néphropathie hypertensive,90 ans et plus,Hommes,164.3
2017,Maladies cérébrovasculaires,90 ans et plus,Hommes,1342.5
2017,Athérosclérose,90 ans et plus,Hommes,81.6
2017,Anévrisme aortique et dissection,90 ans et plus,Hommes,141.6
2017,Maladies chroniques des voies respiratoires inférieures,90 ans et plus,Hommes,1103.4
2017,Pneumoconioses et affections respiratoires dues à des agents chimiques,90 ans et plus,Hommes,17.0
2017,Pneumopathie due à des substances solides et liquides,90 ans et plus,Hommes,297.9
2017,Tumeurs malignes,90 ans et plus,Femmes,1910.2
2017,Diabète sucré,90 ans et plus,Femmes,315.2
2017,Maladies du coeur,90 ans et plus,Femmes,4435.2
2017,Hypertension essentielle et néphropathie hypertensive,90 ans et plus,Femmes,199.1
2017,Maladies cérébrovasculaires,90 ans et plus,Femmes,1419.9
2017,Athérosclérose,90 ans et plus,Femmes,80.2
2017,Anévrisme aortique et dissection,90 ans et plus,Femmes,59.9
2017,Maladies chroniques des voies respiratoires inférieures,90 ans et plus,Femmes,661.1
2017,Pneumoconioses et affections respiratoires dues à des agents chimiques,90 ans et plus,Femmes,0.0
2017,Pneumopathie due à des substances solides et liquides,90 ans et plus,Femmes,134.5
2018,Tumeurs malignes,Tous les âges,Les deux sexes,215.3
2018,Diabète sucré,Tous les âges,Les deux sexes,18.5
2018,Maladies du coeur,Tous les âges,Les deux sexes,146.3
2018,Hypertension essentielle et néphropathie hypertensive,Tous les âges,Les deux sexes,3.9
2018,Maladies cérébrovasculaires,Tous les âges,Les deux sexes,36.6
2018,Athérosclérose,Tous les âges,Les deux sexes,1.4
2018,Anévrisme aortique et dissection,Tous les âges,Les deux sexes,4.3
2018,Maladies chroniques des voies respiratoires inférieures,Tous les âges,Les deux sexes,35.3
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,Tous les âges,Les deux sexes,0.3
2018,Pneumopathie due à des substances solides et liquides,Tous les âges,Les deux sexes,4.4
2018,Tumeurs malignes,Tous les âges,Hommes,229.4
2018,Diabète sucré,Tous les âges,Hommes,20.6
2018,Maladies du coeur,Tous les âges,Hommes,159.8
2018,Hypertension essentielle et néphropathie hypertensive,Tous les âges,Hommes,3.0
2018,Maladies cérébrovasculaires,Tous les âges,Hommes,31.4
2018,Athérosclérose,Tous les âges,Hommes,1.2
2018,Anévrisme aortique et dissection,Tous les âges,Hommes,5.2
2018,Maladies chroniques des voies respiratoires inférieures,Tous les âges,Hommes,35.2
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,Tous les âges,Hommes,0.6
2018,Pneumopathie due à des substances solides et liquides,Tous les âges,Hommes,5.1
2018,Tumeurs malignes,Tous les âges,Femmes,201.3
2018,Diabète sucré,Tous les âges,Femmes,16.5
2018,Maladies du coeur,Tous les âges,Femmes,133.1
2018,Hypertension essentielle et néphropathie hypertensive,Tous les âges,Femmes,4.8
2018,Maladies cérébrovasculaires,Tous les âges,Femmes,41.7
2018,Athérosclérose,Tous les âges,Femmes,1.6
2018,Anévrisme aortique et dissection,Tous les âges,Femmes,3.4
2018,Maladies chroniques des voies respiratoires inférieures,Tous les âges,Femmes,35.4
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,Tous les âges,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,Tous les âges,Femmes,3.6
2018,Tumeurs malignes,1 à 14 ans,Les deux sexes,2.0
2018,Diabète sucré,1 à 14 ans,Les deux sexes,0.0
2018,Maladies du coeur,1 à 14 ans,Les deux sexes,0.3
2018,Hypertension essentielle et néphropathie hypertensive,1 à 14 ans,Les deux sexes,0.1
2018,Maladies cérébrovasculaires,1 à 14 ans,Les deux sexes,0.1
2018,Athérosclérose,1 à 14 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,1 à 14 ans,Les deux sexes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,1 à 14 ans,Les deux sexes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 14 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,1 à 14 ans,Les deux sexes,0.1
2018,Tumeurs malignes,1 à 14 ans,Hommes,2.4
2018,Diabète sucré,1 à 14 ans,Hommes,0.0
2018,Maladies du coeur,1 à 14 ans,Hommes,0.3
2018,Hypertension essentielle et néphropathie hypertensive,1 à 14 ans,Hommes,0.0
2018,Maladies cérébrovasculaires,1 à 14 ans,Hommes,0.2
2018,Athérosclérose,1 à 14 ans,Hommes,0.0
2018,Anévrisme aortique et dissection,1 à 14 ans,Hommes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,1 à 14 ans,Hommes,0.2
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 14 ans,Hommes,0.0
2018,Pneumopathie due à des substances solides et liquides,1 à 14 ans,Hommes,0.1
2018,Tumeurs malignes,1 à 14 ans,Femmes,1.7
2018,Diabète sucré,1 à 14 ans,Femmes,0.0
2018,Maladies du coeur,1 à 14 ans,Femmes,0.4
2018,Hypertension essentielle et néphropathie hypertensive,1 à 14 ans,Femmes,0.1
2018,Maladies cérébrovasculaires,1 à 14 ans,Femmes,0.0
2018,Athérosclérose,1 à 14 ans,Femmes,0.0
2018,Anévrisme aortique et dissection,1 à 14 ans,Femmes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,1 à 14 ans,Femmes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 14 ans,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,1 à 14 ans,Femmes,0.0
2018,Tumeurs malignes,1 à 4 ans,Les deux sexes,2.3
2018,Diabète sucré,1 à 4 ans,Les deux sexes,0.0
2018,Maladies du coeur,1 à 4 ans,Les deux sexes,0.4
2018,Hypertension essentielle et néphropathie hypertensive,1 à 4 ans,Les deux sexes,0.1
2018,Maladies cérébrovasculaires,1 à 4 ans,Les deux sexes,0.0
2018,Athérosclérose,1 à 4 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,1 à 4 ans,Les deux sexes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,1 à 4 ans,Les deux sexes,0.3
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 4 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,1 à 4 ans,Les deux sexes,0.1
2018,Tumeurs malignes,1 à 4 ans,Hommes,2.0
2018,Diabète sucré,1 à 4 ans,Hommes,0.0
2018,Maladies du coeur,1 à 4 ans,Hommes,0.4
2018,Hypertension essentielle et néphropathie hypertensive,1 à 4 ans,Hommes,0.0
2018,Maladies cérébrovasculaires,1 à 4 ans,Hommes,0.0
2018,Athérosclérose,1 à 4 ans,Hommes,0.0
2018,Anévrisme aortique et dissection,1 à 4 ans,Hommes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,1 à 4 ans,Hommes,0.4
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 4 ans,Hommes,0.0
2018,Pneumopathie due à des substances solides et liquides,1 à 4 ans,Hommes,0.1
2018,Tumeurs malignes,1 à 4 ans,Femmes,2.6
2018,Diabète sucré,1 à 4 ans,Femmes,0.0
2018,Maladies du coeur,1 à 4 ans,Femmes,0.5
2018,Hypertension essentielle et néphropathie hypertensive,1 à 4 ans,Femmes,0.1
2018,Maladies cérébrovasculaires,1 à 4 ans,Femmes,0.0
2018,Athérosclérose,1 à 4 ans,Femmes,0.0
2018,Anévrisme aortique et dissection,1 à 4 ans,Femmes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,1 à 4 ans,Femmes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 4 ans,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,1 à 4 ans,Femmes,0.0
2018,Tumeurs malignes,5 à 9 ans,Les deux sexes,2.3
2018,Diabète sucré,5 à 9 ans,Les deux sexes,0.0
2018,Maladies du coeur,5 à 9 ans,Les deux sexes,0.1
2018,Hypertension essentielle et néphropathie hypertensive,5 à 9 ans,Les deux sexes,0.0
2018,Maladies cérébrovasculaires,5 à 9 ans,Les deux sexes,0.1
2018,Athérosclérose,5 à 9 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,5 à 9 ans,Les deux sexes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,5 à 9 ans,Les deux sexes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,5 à 9 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,5 à 9 ans,Les deux sexes,0.0
2018,Tumeurs malignes,5 à 9 ans,Hommes,3.0
2018,Diabète sucré,5 à 9 ans,Hommes,0.0
2018,Maladies du coeur,5 à 9 ans,Hommes,0.0
2018,Hypertension essentielle et néphropathie hypertensive,5 à 9 ans,Hommes,0.0
2018,Maladies cérébrovasculaires,5 à 9 ans,Hommes,0.2
2018,Athérosclérose,5 à 9 ans,Hommes,0.0
2018,Anévrisme aortique et dissection,5 à 9 ans,Hommes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,5 à 9 ans,Hommes,0.3
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,5 à 9 ans,Hommes,0.0
2018,Pneumopathie due à des substances solides et liquides,5 à 9 ans,Hommes,0.0
2018,Tumeurs malignes,5 à 9 ans,Femmes,1.5
2018,Diabète sucré,5 à 9 ans,Femmes,0.0
2018,Maladies du coeur,5 à 9 ans,Femmes,0.2
2018,Hypertension essentielle et néphropathie hypertensive,5 à 9 ans,Femmes,0.0
2018,Maladies cérébrovasculaires,5 à 9 ans,Femmes,0.0
2018,Athérosclérose,5 à 9 ans,Femmes,0.0
2018,Anévrisme aortique et dissection,5 à 9 ans,Femmes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,5 à 9 ans,Femmes,0.0
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,5 à 9 ans,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,5 à 9 ans,Femmes,0.0
2018,Tumeurs malignes,10 à 14 ans,Les deux sexes,1.6
2018,Diabète sucré,10 à 14 ans,Les deux sexes,0.0
2018,Maladies du coeur,10 à 14 ans,Les deux sexes,0.3
2018,Hypertension essentielle et néphropathie hypertensive,10 à 14 ans,Les deux sexes,0.0
2018,Maladies cérébrovasculaires,10 à 14 ans,Les deux sexes,0.1
2018,Athérosclérose,10 à 14 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,10 à 14 ans,Les deux sexes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,10 à 14 ans,Les deux sexes,0.0
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,10 à 14 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,10 à 14 ans,Les deux sexes,0.0
2018,Tumeurs malignes,10 à 14 ans,Hommes,2.0
2018,Diabète sucré,10 à 14 ans,Hommes,0.0
2018,Maladies du coeur,10 à 14 ans,Hommes,0.2
2018,Hypertension essentielle et néphropathie hypertensive,10 à 14 ans,Hommes,0.0
2018,Maladies cérébrovasculaires,10 à 14 ans,Hommes,0.3
2018,Athérosclérose,10 à 14 ans,Hommes,0.0
2018,Anévrisme aortique et dissection,10 à 14 ans,Hommes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,10 à 14 ans,Hommes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,10 à 14 ans,Hommes,0.0
2018,Pneumopathie due à des substances solides et liquides,10 à 14 ans,Hommes,0.1
2018,Tumeurs malignes,10 à 14 ans,Femmes,1.2
2018,Diabète sucré,10 à 14 ans,Femmes,0.0
2018,Maladies du coeur,10 à 14 ans,Femmes,0.4
2018,Hypertension essentielle et néphropathie hypertensive,10 à 14 ans,Femmes,0.0
2018,Maladies cérébrovasculaires,10 à 14 ans,Femmes,0.0
2018,Athérosclérose,10 à 14 ans,Femmes,0.0
2018,Anévrisme aortique et dissection,10 à 14 ans,Femmes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,10 à 14 ans,Femmes,0.0
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,10 à 14 ans,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,10 à 14 ans,Femmes,0.0
2018,Tumeurs malignes,15 à 24 ans,Les deux sexes,2.8
2018,Diabète sucré,15 à 24 ans,Les deux sexes,0.4
2018,Maladies du coeur,15 à 24 ans,Les deux sexes,1.1
2018,Hypertension essentielle et néphropathie hypertensive,15 à 24 ans,Les deux sexes,0.0
2018,Maladies cérébrovasculaires,15 à 24 ans,Les deux sexes,0.3
2018,Athérosclérose,15 à 24 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,15 à 24 ans,Les deux sexes,0.1
2018,Maladies chroniques des voies respiratoires inférieures,15 à 24 ans,Les deux sexes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 24 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,15 à 24 ans,Les deux sexes,0.1
2018,Tumeurs malignes,15 à 24 ans,Hommes,3.1
2018,Diabète sucré,15 à 24 ans,Hommes,0.2
2018,Maladies du coeur,15 à 24 ans,Hommes,1.4
2018,Hypertension essentielle et néphropathie hypertensive,15 à 24 ans,Hommes,0.0
2018,Maladies cérébrovasculaires,15 à 24 ans,Hommes,0.4
2018,Athérosclérose,15 à 24 ans,Hommes,0.0
2018,Anévrisme aortique et dissection,15 à 24 ans,Hommes,0.2
2018,Maladies chroniques des voies respiratoires inférieures,15 à 24 ans,Hommes,0.2
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 24 ans,Hommes,0.0
2018,Pneumopathie due à des substances solides et liquides,15 à 24 ans,Hommes,0.1
2018,Tumeurs malignes,15 à 24 ans,Femmes,2.3
2018,Diabète sucré,15 à 24 ans,Femmes,0.5
2018,Maladies du coeur,15 à 24 ans,Femmes,0.8
2018,Hypertension essentielle et néphropathie hypertensive,15 à 24 ans,Femmes,0.0
2018,Maladies cérébrovasculaires,15 à 24 ans,Femmes,0.2
2018,Athérosclérose,15 à 24 ans,Femmes,0.0
2018,Anévrisme aortique et dissection,15 à 24 ans,Femmes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,15 à 24 ans,Femmes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 24 ans,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,15 à 24 ans,Femmes,0.1
2018,Tumeurs malignes,15 à 19 ans,Les deux sexes,2.2
2018,Diabète sucré,15 à 19 ans,Les deux sexes,0.2
2018,Maladies du coeur,15 à 19 ans,Les deux sexes,0.7
2018,Hypertension essentielle et néphropathie hypertensive,15 à 19 ans,Les deux sexes,0.0
2018,Maladies cérébrovasculaires,15 à 19 ans,Les deux sexes,0.3
2018,Athérosclérose,15 à 19 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,15 à 19 ans,Les deux sexes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,15 à 19 ans,Les deux sexes,0.0
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 19 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,15 à 19 ans,Les deux sexes,0.0
2018,Tumeurs malignes,15 à 19 ans,Hommes,2.2
2018,Diabète sucré,15 à 19 ans,Hommes,0.1
2018,Maladies du coeur,15 à 19 ans,Hommes,0.9
2018,Hypertension essentielle et néphropathie hypertensive,15 à 19 ans,Hommes,0.0
2018,Maladies cérébrovasculaires,15 à 19 ans,Hommes,0.4
2018,Athérosclérose,15 à 19 ans,Hommes,0.0
2018,Anévrisme aortique et dissection,15 à 19 ans,Hommes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,15 à 19 ans,Hommes,0.0
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 19 ans,Hommes,0.0
2018,Pneumopathie due à des substances solides et liquides,15 à 19 ans,Hommes,0.1
2018,Tumeurs malignes,15 à 19 ans,Femmes,2.2
2018,Diabète sucré,15 à 19 ans,Femmes,0.3
2018,Maladies du coeur,15 à 19 ans,Femmes,0.5
2018,Hypertension essentielle et néphropathie hypertensive,15 à 19 ans,Femmes,0.0
2018,Maladies cérébrovasculaires,15 à 19 ans,Femmes,0.2
2018,Athérosclérose,15 à 19 ans,Femmes,0.0
2018,Anévrisme aortique et dissection,15 à 19 ans,Femmes,0.0
2018,Maladies chroniques des voies respiratoires inférieures,15 à 19 ans,Femmes,0.1
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 19 ans,Femmes,0.0
2018,Pneumopathie due à des substances solides et liquides,15 à 19 ans,Femmes,0.0
2018,Tumeurs malignes,20 à 24 ans,Les deux sexes,3.2
2018,Diabète sucré,20 à 24 ans,Les deux sexes,0.5
2018,Maladies du coeur,20 à 24 ans,Les deux sexes,1.4
2018,Hypertension essentielle et néphropathie hypertensive,20 à 24 ans,Les deux sexes,0.0
2018,Maladies cérébrovasculaires,20 à 24 ans,Les deux sexes,0.3
2018,Athérosclérose,20 à 24 ans,Les deux sexes,0.0
2018,Anévrisme aortique et dissection,20 à 24 ans,Les deux sexes,0.1
2018,Maladies chroniques des voies respiratoires inférieures,20 à 24 ans,Les deux sexes,0.2
2018,Pneumoconioses et affections respiratoires dues à des agents chimiques,20 à 24 ans,Les deux sexes,0.0
2018,Pneumopathie due à des substances solides et liquides,20 à 24 ans,Les deux sexes,0.1
2018,Tumeurs malignes,20 à 24 ans,Hommes,3.9
