Year,Distance-capacité de la zone de service de transport public,Géographie,Emplacement,Genre,Démographique et socio-économique,GeoCode,Value
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement","Total, genre",65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Hommes+,65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique","Total, emplacement",Femmes+,65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,"Total, genre",65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Hommes+,65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Urbain,Femmes+,65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,"Total, genre",65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Hommes+,65 ans et plus,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,0 to 14 years,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,15 à 64 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,15 à 19 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,20 à 24 ans,935,
2023,1000 mètres des arrêts de transport en commun à grande capacité uniquement,"Victoria, Colombie-Britannique",Rural,Femmes+,65 ans et plus,935,
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement","Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),60,75.4
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement","Total, genre",0 to 14 years,60,76.1
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement","Total, genre",15 à 64 ans,60,76.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement","Total, genre",15 à 19 ans,60,77.8
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement","Total, genre",20 à 24 ans,60,83.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement","Total, genre",65 ans et plus,60,71.4
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),60,74.2
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Hommes+,0 to 14 years,60,75.9
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Hommes+,15 à 64 ans,60,75.3
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Hommes+,15 à 19 ans,60,76.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Hommes+,20 à 24 ans,60,81.8
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Hommes+,65 ans et plus,60,67.3
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),60,76.5
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Femmes+,0 to 14 years,60,76.4
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Femmes+,15 à 64 ans,60,76.8
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Femmes+,15 à 19 ans,60,80.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Femmes+,20 à 24 ans,60,84.3
2023,500 mètres de tous les arrêts de transport en commun,Yukon,"Total, emplacement",Femmes+,65 ans et plus,60,75.6
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),60,94.9
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,"Total, genre",0 to 14 years,60,94.8
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,"Total, genre",15 à 64 ans,60,94.9
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,"Total, genre",15 à 19 ans,60,95.5
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,"Total, genre",20 à 24 ans,60,95.4
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,"Total, genre",65 ans et plus,60,95.1
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),60,94.7
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Hommes+,0 to 14 years,60,95.1
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Hommes+,15 à 64 ans,60,94.7
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Hommes+,15 à 19 ans,60,95.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Hommes+,20 à 24 ans,60,94.8
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Hommes+,65 ans et plus,60,94.6
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),60,95.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Femmes+,0 to 14 years,60,94.4
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Femmes+,15 à 64 ans,60,95.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Femmes+,15 à 19 ans,60,95.2
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Femmes+,20 à 24 ans,60,96.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Urbain,Femmes+,65 ans et plus,60,95.5
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,"Total, genre",Total - Groupes d'âge de la population - Données intégrales (100 %),60,10.9
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,"Total, genre",0 to 14 years,60,10.7
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,"Total, genre",15 à 64 ans,60,11.0
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,"Total, genre",15 à 19 ans,60,10.3
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,"Total, genre",20 à 24 ans,60,16.1
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,"Total, genre",65 ans et plus,60,10.3
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Hommes+,Total - Groupes d'âge de la population - Données intégrales (100 %),60,9.9
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Hommes+,0 to 14 years,60,10.1
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Hommes+,15 à 64 ans,60,10.2
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Hommes+,15 à 19 ans,60,5.3
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Hommes+,20 à 24 ans,60,13.8
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Hommes+,65 ans et plus,60,8.9
2023,500 mètres de tous les arrêts de transport en commun,Yukon,Rural,Femmes+,Total - Groupes d'âge de la population - Données intégrales (100 %),60,11.7
